Kode_Desa,Nama_Desa,Tahun,iqr_flag,if_score,if_flag,lof_score,lof_flag,rda_score,rda_flag,consensus_flag,persistence_score,priority_tier
1504012006,Mersam,2023,1,-0.03316145707035101,1,1.516402101586606,0,0.00094676326,1,1,1.0,Tier 1 – High Priority
1504012006,Mersam,2023,1,0.049723221944931506,0,1.140359240685618,0,0.00020652066,0,0,1.0,Tier 1 – High Priority
1504012006,Mersam,2023,0,0.06829515246612844,0,1.0133012338235117,0,4.8929483e-05,0,0,1.0,Tier 1 – High Priority
1504012006,Mersam,2023,0,-0.030416542131440405,1,0.9913852868903635,0,0.00018281428,0,0,1.0,Tier 1 – High Priority
1504012007,Benteng Rendah,2023,0,-0.025931100112202787,1,1.0816166893147936,0,0.0005201878,1,1,1.0,Tier 1 – High Priority
1504012007,Benteng Rendah,2023,0,0.15875935034904365,0,1.1129834961733442,0,1.9029821e-05,0,0,1.0,Tier 1 – High Priority
1504012007,Benteng Rendah,2023,0,0.012694233114588838,0,1.0166792870517927,0,9.011091e-05,0,0,1.0,Tier 1 – High Priority
1504012007,Benteng Rendah,2023,1,0.027999756883633875,0,0.9768773324511977,0,0.00012607207,0,0,1.0,Tier 1 – High Priority
1504012007,Benteng Rendah,2023,1,-0.057963577553381995,1,1.0458902785585928,0,0.00026197362,0,0,1.0,Tier 1 – High Priority
1504012007,Benteng Rendah,2023,0,0.12085851386108154,0,1.0033125712963087,0,9.339528e-05,0,0,1.0,Tier 1 – High Priority
1504012007,Benteng Rendah,2023,0,0.17079710258255792,0,1.1061242212074969,0,4.917817e-05,0,0,1.0,Tier 1 – High Priority
1504012007,Benteng Rendah,2023,1,-0.009475219676390978,1,1.0295890539957968,0,3.479955e-05,0,0,1.0,Tier 1 – High Priority
1504012007,Benteng Rendah,2023,1,0.012817140470122945,0,1.2399313249358657,0,0.00022940998,0,0,1.0,Tier 1 – High Priority
1504012007,Benteng Rendah,2023,0,0.1676214863240975,0,1.0098058894352364,0,1.3678886e-05,0,0,1.0,Tier 1 – High Priority
1504012007,Benteng Rendah,2023,0,0.013234850201539805,0,1.274307280851329,0,5.3653697e-05,0,0,1.0,Tier 1 – High Priority
1504012007,Benteng Rendah,2023,0,0.16391935631292825,0,1.5105447652114612,0,1.9540006e-05,0,0,1.0,Tier 1 – High Priority
1504012007,Benteng Rendah,2023,0,0.16172794134759905,0,1.1947988422793352,0,3.149588e-05,0,0,1.0,Tier 1 – High Priority
1504012007,Benteng Rendah,2023,1,0.027238951540399348,0,0.9851133529762047,0,4.196319e-05,0,0,1.0,Tier 1 – High Priority
1504012007,Benteng Rendah,2023,0,0.08101821622341826,0,1.1454989350397162,0,5.4554246e-05,0,0,1.0,Tier 1 – High Priority
1504012007,Benteng Rendah,2023,0,-0.0018757155215797239,1,1.0,0,0.00015438866,0,0,1.0,Tier 1 – High Priority
1504012008,Sungai Puar,2023,0,0.1119646773013096,0,1.0295409092079602,0,5.6782184e-05,0,0,1.0,Tier 1 – High Priority
1504012008,Sungai Puar,2023,0,0.0968497229984403,0,1.0366477016380031,0,7.4855285e-05,0,0,1.0,Tier 1 – High Priority
1504012008,Sungai Puar,2023,0,0.04695755096327664,0,0.9698168618315152,0,8.998078e-05,0,0,1.0,Tier 1 – High Priority
1504012008,Sungai Puar,2023,0,0.11729398312609463,0,0.9797118787769802,0,0.0001260358,0,0,1.0,Tier 1 – High Priority
1504012008,Sungai Puar,2023,0,0.12611755381176476,0,1.0353941897681989,0,0.00017691548,0,0,1.0,Tier 1 – High Priority
1504012008,Sungai Puar,2023,0,0.14313307776599177,0,6.058339670980624,1,3.6090078e-05,0,1,1.0,Tier 1 – High Priority
1504012008,Sungai Puar,2023,0,0.06338058322055123,0,1.2277681568357453,0,4.567238e-05,0,0,1.0,Tier 1 – High Priority
1504012008,Sungai Puar,2023,0,0.13095849380746277,0,1.0601051213471213,0,4.0801046e-05,0,0,1.0,Tier 1 – High Priority
1504012008,Sungai Puar,2023,0,0.08879821049759262,0,1.0113421908849949,0,0.00022784612,0,0,1.0,Tier 1 – High Priority
1504012008,Sungai Puar,2023,0,0.12440681585813429,0,1.0135504035314988,0,0.0002729878,0,0,1.0,Tier 1 – High Priority
